(:, :, 1) = 
229, 229, 229, 229, 229, 229, 229, 229, 229;
234, 234, 234, 234, 234, 234, 234, 234, 234;
239, 239, 239, 239, 239, 239, 239, 239, 239;
244, 244, 244, 244, 244, 244, 244, 244, 244;
249, 249, 249, 249, 249, 249, 249, 249, 249;
254, 254, 254, 254, 254, 254, 254, 254, 254;
259, 259, 259, 259, 259, 259, 259, 259, 259;
264, 264, 264, 264, 264, 264, 264, 264, 264;
269, 269, 269, 269, 269, 269, 269, 269, 269;
274, 274, 274, 274, 274, 274, 274, 274, 274;
279, 279, 279, 279, 279, 279, 279, 279, 279;
284, 284, 284, 284, 284, 284, 284, 284, 284;
289, 289, 289, 289, 289, 289, 289, 289, 289;
294, 294, 294, 294, 294, 294, 294, 294, 294;
299, 299, 299, 299, 299, 299, 299, 299, 299;
304, 304, 304, 304, 304, 304, 304, 304, 304;
309, 309, 309, 309, 309, 309, 309, 309, 309;
314, 314, 314, 314, 314, 314, 314, 314, 314;
319, 319, 319, 319, 319, 319, 319, 319, 319;
324, 324, 324, 324, 324, 324, 324, 324, 324;
329, 329, 329, 329, 329, 329, 329, 329, 329;
334, 334, 334, 334, 334, 334, 334, 334, 334;
339, 339, 339, 339, 339, 339, 339, 339, 339;
344, 344, 344, 344, 344, 344, 344, 344, 344;
349, 349, 349, 349, 349, 349, 349, 349, 349;
354, 354, 354, 354, 354, 354, 354, 354, 354;
359, 359, 359, 359, 359, 359, 359, 359, 359;
364, 364, 364, 364, 364, 364, 364, 364, 364;
369, 369, 369, 369, 369, 369, 369, 369, 369;
374, 374, 374, 374, 374, 374, 374, 374, 374;
379, 379, 379, 379, 379, 379, 379, 379, 379;
384, 384, 384, 384, 384, 384, 384, 384, 384;
389, 389, 389, 389, 389, 389, 389, 389, 389;
394, 394, 394, 394, 394, 394, 394, 394, 394;
399, 399, 399, 399, 399, 399, 399, 399, 399;
404, 404, 404, 404, 404, 404, 404, 404, 404;
409, 409, 409, 409, 409, 409, 409, 409, 409;
414, 414, 414, 414, 414, 414, 414, 414, 414;
419, 419, 419, 419, 419, 419, 419, 419, 419;
424, 424, 424, 424, 424, 424, 424, 424, 424;
429, 429, 429, 429, 429, 429, 429, 429, 429;
434, 434, 434, 434, 434, 434, 434, 434, 434;
439, 439, 439, 439, 439, 439, 439, 439, 439;
444, 444, 444, 444, 444, 444, 444, 444, 444;
449, 449, 449, 449, 449, 449, 449, 449, 449;
454, 454, 454, 454, 454, 454, 454, 454, 454;
459, 459, 459, 459, 459, 459, 459, 459, 459;
464, 464, 464, 464, 464, 464, 464, 464, 464;
469, 469, 469, 469, 469, 469, 469, 469, 469;
474, 474, 474, 474, 474, 474, 474, 474, 474;
479, 479, 479, 479, 479, 479, 479, 479, 479;
484, 484, 484, 484, 484, 484, 484, 484, 484;
489, 489, 489, 489, 489, 489, 489, 489, 489;
494, 494, 494, 494, 494, 494, 494, 494, 494;
499, 499, 499, 499, 499, 499, 499, 499, 499;
504, 504, 504, 504, 504, 504, 504, 504, 504;
509, 509, 509, 509, 509, 509, 509, 509, 509;
514, 514, 514, 514, 514, 514, 514, 514, 514;
519, 519, 519, 519, 519, 519, 519, 519, 519;
524, 524, 524, 524, 524, 524, 524, 524, 524;
529, 529, 529, 529, 529, 529, 529, 529, 529;
534, 534, 534, 534, 534, 534, 534, 534, 534;
539, 539, 539, 539, 539, 539, 539, 539, 539;
544, 544, 544, 544, 544, 544, 544, 544, 544;
549, 549, 549, 549, 549, 549, 549, 549, 549;
554, 554, 554, 554, 554, 554, 554, 554, 554;
559, 559, 559, 559, 559, 559, 559, 559, 559;
564, 564, 564, 564, 564, 564, 564, 564, 564;
569, 569, 569, 569, 569, 569, 569, 569, 569;
574, 574, 574, 574, 574, 574, 574, 574, 574;
579, 579, 579, 579, 579, 579, 579, 579, 579;
584, 584, 584, 584, 584, 584, 584, 584, 584;
589, 589, 589, 589, 589, 589, 589, 589, 589;
594, 594, 594, 594, 594, 594, 594, 594, 594;
599, 599, 599, 599, 599, 599, 599, 599, 599;
604, 604, 604, 604, 604, 604, 604, 604, 604;
609, 609, 609, 609, 609, 609, 609, 609, 609;
614, 614, 614, 614, 614, 614, 614, 614, 614;
619, 619, 619, 619, 619, 619, 619, 619, 619;
624, 624, 624, 624, 624, 624, 624, 624, 624;
629, 629, 629, 629, 629, 629, 629, 629, 629;
634, 634, 634, 634, 634, 634, 634, 634, 634;
639, 639, 639, 639, 639, 639, 639, 639, 639;
644, 644, 644, 644, 644, 644, 644, 644, 644;
649, 649, 649, 649, 649, 649, 649, 649, 649;
654, 654, 654, 654, 654, 654, 654, 654, 654;
659, 659, 659, 659, 659, 659, 659, 659, 659;
664, 664, 664, 664, 664, 664, 664, 664, 664;
669, 669, 669, 669, 669, 669, 669, 669, 669;
674, 674, 674, 674, 674, 674, 674, 674, 674;
679, 679, 679, 679, 679, 679, 679, 679, 679;
684, 684, 684, 684, 684, 684, 684, 684, 684;
689, 689, 689, 689, 689, 689, 689, 689, 689;
694, 694, 694, 694, 694, 694, 694, 694, 694;
699, 699, 699, 699, 699, 699, 699, 699, 699;
704, 704, 704, 704, 704, 704, 704, 704, 704;
709, 709, 709, 709, 709, 709, 709, 709, 709;
714, 714, 714, 714, 714, 714, 714, 714, 714;
719, 719, 719, 719, 719, 719, 719, 719, 719;
724, 724, 724, 724, 724, 724, 724, 724, 724;
729, 729, 729, 729, 729, 729, 729, 729, 729;
734, 734, 734, 734, 734, 734, 734, 734, 734;
739, 739, 739, 739, 739, 739, 739, 739, 739;
744, 744, 744, 744, 744, 744, 744, 744, 744;
749, 749, 749, 749, 749, 749, 749, 749, 749;
754, 754, 754, 754, 754, 754, 754, 754, 754;
759, 759, 759, 759, 759, 759, 759, 759, 759;
764, 764, 764, 764, 764, 764, 764, 764, 764;
769, 769, 769, 769, 769, 769, 769, 769, 769;
774, 774, 774, 774, 774, 774, 774, 774, 774;
779, 779, 779, 779, 779, 779, 779, 779, 779;
784, 784, 784, 784, 784, 784, 784, 784, 784;
789, 789, 789, 789, 789, 789, 789, 789, 789;
794, 794, 794, 794, 794, 794, 794, 794, 794;
799, 799, 799, 799, 799, 799, 799, 799, 799
